id_egresso,meses_desde_formacao,idade_egresso,nivel_cargo,renda_mensal_estimada,area_atuacao,modalidade_graduacao,tipo_empresa,satisfacao_graduacao_nps,engajamento_alumni_score,bolsista_graduacao,potencial_matricula_pos
2959,73,27,Gestão,15654.87,Humanas,Presencial,Iniciativa Privada,10,41,1,1
2960,87,28,Sênior,10823.83,Biológicas,EAD,Setor Público,10,89,0,1
2961,60,31,Gestão,18636.88,Exatas,Presencial,Iniciativa Privada,5,29,1,0
2962,11,27,Pleno,7792.26,Biológicas,Presencial,Iniciativa Privada,10,50,0,0
2963,40,28,Sênior,11079.94,Exatas,EAD,Iniciativa Privada,4,34,0,0
2964,27,27,Sênior,10786.78,Biológicas,Presencial,Setor Público,4,61,0,0
2965,48,25,Pleno,3182.63,Tecnologia,Presencial,Iniciativa Privada,6,50,1,0
2966,20,21,Sem vínculo,0.0,Humanas,EAD,Desempregado,9,86,0,0
2967,91,30,Sênior,9782.84,Humanas,Híbrido,Iniciativa Privada,6,49,0,0
2968,65,30,Gestão,16956.83,Humanas,Presencial,Iniciativa Privada,7,29,0,0
2969,106,28,Sênior,11579.79,Exatas,Presencial,Iniciativa Privada,4,18,0,0
2970,111,32,Gestão,14559.74,Humanas,EAD,Iniciativa Privada,5,95,1,0
2971,17,22,Júnior,3402.3,Tecnologia,EAD,Iniciativa Privada,7,49,0,0
2972,116,31,Gestão,18028.19,Exatas,Híbrido,Iniciativa Privada,10,53,0,0
2973,54,28,Pleno,6795.24,Exatas,Presencial,Iniciativa Privada,4,82,1,0
2974,47,27,Júnior,3825.77,Tecnologia,EAD,Iniciativa Privada,7,85,0,0
2975,43,24,Pleno,6431.37,Humanas,Presencial,Iniciativa Privada,9,3,0,0
2976,87,32,Sênior,11852.51,Tecnologia,Presencial,Iniciativa Privada,8,11,1,0
2977,50,24,Pleno,7957.85,Tecnologia,Presencial,Autônomo/PJ,10,14,1,0
2978,40,25,Pleno,7020.58,Exatas,Presencial,Setor Público,10,14,1,0
2979,35,28,Pleno,5422.84,Biológicas,Presencial,Setor Público,8,9,0,0
2980,93,30,Sênior,12448.91,Exatas,Presencial,Iniciativa Privada,7,60,0,0
2981,111,30,Sênior,11168.8,Biológicas,Híbrido,Setor Público,4,18,0,0
2982,35,24,Sem vínculo,0.0,Exatas,EAD,Desempregado,8,52,1,0
2983,83,33,Sênior,10686.07,Humanas,Presencial,Iniciativa Privada,8,71,1,1
2984,11,22,Júnior,6354.76,Tecnologia,Híbrido,Iniciativa Privada,7,56,0,0
2985,72,31,Sênior,11412.83,Biológicas,Híbrido,Iniciativa Privada,8,94,0,1
2986,85,34,Gestão,16014.89,Exatas,Presencial,Iniciativa Privada,9,8,0,0
2987,12,24,Júnior,3008.49,Exatas,Presencial,Iniciativa Privada,10,28,1,0
2988,57,31,Pleno,6171.26,Tecnologia,Presencial,Setor Público,5,6,1,0
2989,19,23,Júnior,4188.49,Biológicas,Presencial,Iniciativa Privada,8,71,1,0
2990,78,31,Sem vínculo,0.0,Humanas,Presencial,Desempregado,9,16,0,0
2991,20,28,Pleno,6938.44,Biológicas,Presencial,Iniciativa Privada,10,78,1,0
2992,26,22,Pleno,7327.99,Tecnologia,Presencial,Iniciativa Privada,7,15,0,0
2993,40,28,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,8,70,0,0
2994,71,25,Gestão,18336.67,Tecnologia,Presencial,Autônomo/PJ,8,82,0,0
2995,96,28,Gestão,18672.32,Exatas,Presencial,Iniciativa Privada,6,37,1,0
2996,7,27,Pleno,8052.68,Biológicas,Presencial,Setor Público,7,88,0,0
2997,40,30,Júnior,1500.0,Exatas,Presencial,Autônomo/PJ,7,75,0,0
2998,87,33,Pleno,8657.22,Tecnologia,Presencial,Iniciativa Privada,9,95,1,1
2999,83,32,Sênior,10736.32,Exatas,EAD,Iniciativa Privada,6,46,1,0
3000,25,24,Pleno,7116.09,Humanas,EAD,Autônomo/PJ,6,9,1,0
3001,87,32,Gestão,17665.65,Tecnologia,Presencial,Iniciativa Privada,9,23,0,0
3002,15,27,Júnior,3332.82,Biológicas,Híbrido,Iniciativa Privada,5,49,1,0
3003,30,22,Sênior,10750.96,Tecnologia,EAD,Iniciativa Privada,8,67,1,0
3004,71,31,Sênior,9914.04,Humanas,Presencial,Iniciativa Privada,4,42,1,0
3005,30,25,Pleno,6566.76,Exatas,Presencial,ONG,4,36,1,0
3006,59,26,Pleno,6376.9,Tecnologia,Presencial,Iniciativa Privada,6,44,0,0
3007,38,28,Pleno,5214.21,Humanas,Presencial,ONG,7,53,1,0
3008,41,28,Pleno,6464.89,Exatas,Presencial,Iniciativa Privada,7,42,1,0
3009,100,32,Gestão,17546.6,Humanas,Presencial,Iniciativa Privada,9,67,1,1
3010,19,26,Júnior,5953.9,Humanas,Híbrido,Iniciativa Privada,5,99,0,0
3011,70,27,Sênior,10869.46,Tecnologia,Presencial,Autônomo/PJ,4,36,0,0
3012,115,32,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,10,88,1,0
3013,85,32,Sênior,10928.14,Humanas,Presencial,Iniciativa Privada,10,40,1,1
3014,59,28,Pleno,7832.42,Humanas,Híbrido,Iniciativa Privada,9,93,1,1
3015,115,31,Sênior,11621.89,Exatas,Presencial,Setor Público,9,0,1,0
3016,57,24,Pleno,4710.98,Tecnologia,Presencial,Autônomo/PJ,7,92,0,0
3017,8,21,Júnior,2780.13,Tecnologia,Presencial,Iniciativa Privada,5,15,1,0
3018,104,29,Pleno,5911.13,Biológicas,Presencial,Setor Público,5,36,1,0
3019,46,23,Pleno,6798.48,Biológicas,Presencial,Setor Público,6,36,1,0
3020,11,26,Júnior,2176.34,Exatas,EAD,Iniciativa Privada,4,6,1,0
3021,30,27,Júnior,1917.46,Tecnologia,Presencial,Iniciativa Privada,5,39,1,0
3022,18,28,Júnior,2954.79,Humanas,Presencial,Iniciativa Privada,5,50,0,0
3023,103,29,Sênior,11015.88,Humanas,Presencial,Autônomo/PJ,5,63,0,0
3024,13,27,Júnior,2363.81,Biológicas,Híbrido,Setor Público,10,96,1,1
3025,26,23,Pleno,5177.02,Tecnologia,Presencial,Iniciativa Privada,4,21,0,0
3026,103,28,Pleno,7565.04,Tecnologia,EAD,Iniciativa Privada,6,42,0,0
3027,73,31,Pleno,6112.23,Exatas,Presencial,Iniciativa Privada,8,61,1,0
3028,30,27,Sênior,12509.23,Tecnologia,Presencial,Autônomo/PJ,7,53,1,0
3029,84,33,Sênior,12175.81,Biológicas,EAD,Iniciativa Privada,10,26,0,0
3030,73,26,Gestão,16238.21,Exatas,Presencial,Iniciativa Privada,9,28,0,0
3031,50,30,Sênior,10527.74,Biológicas,Presencial,Iniciativa Privada,9,15,1,0
3032,65,30,Pleno,7942.2,Tecnologia,Presencial,Iniciativa Privada,4,84,1,0
3033,17,28,Júnior,4194.7,Humanas,Presencial,Iniciativa Privada,10,10,0,0
3034,37,28,Pleno,6419.0,Exatas,Presencial,Iniciativa Privada,4,20,1,0
3035,101,30,Gestão,18131.96,Tecnologia,Presencial,Iniciativa Privada,10,8,0,0
3036,97,35,Gestão,15628.6,Exatas,Presencial,Autônomo/PJ,9,26,0,0
3037,18,27,Júnior,5512.67,Exatas,Presencial,Iniciativa Privada,4,85,0,0
3038,36,25,Pleno,5856.87,Biológicas,EAD,Iniciativa Privada,8,78,1,0
3039,83,26,Gestão,15506.98,Tecnologia,Presencial,Autônomo/PJ,7,22,1,0
3040,25,25,Pleno,6154.93,Biológicas,EAD,Iniciativa Privada,7,50,0,0
3041,23,22,Júnior,2254.38,Biológicas,Presencial,Setor Público,5,92,1,0
3042,98,30,Gestão,17203.9,Humanas,EAD,Iniciativa Privada,9,79,0,1
3043,65,26,Gestão,16628.12,Humanas,EAD,Iniciativa Privada,9,2,1,1
3044,68,29,Sênior,11109.02,Tecnologia,EAD,Iniciativa Privada,9,15,0,0
3045,11,20,Júnior,5753.87,Exatas,EAD,Iniciativa Privada,5,7,1,0
3046,37,26,Pleno,7035.65,Humanas,Presencial,Autônomo/PJ,9,89,1,1
3047,98,32,Gestão,16167.59,Humanas,Presencial,Iniciativa Privada,6,41,1,0
3048,48,28,Pleno,6520.72,Exatas,EAD,Iniciativa Privada,10,72,0,0
3049,7,25,Júnior,4955.69,Biológicas,Presencial,Iniciativa Privada,4,34,0,0
3050,65,29,Sênior,11064.46,Exatas,Presencial,Iniciativa Privada,6,70,1,0
3051,28,22,Pleno,6576.77,Biológicas,Presencial,Iniciativa Privada,4,71,0,0
3052,88,29,Sênior,10838.79,Exatas,Presencial,Iniciativa Privada,10,98,1,0
3053,36,23,Pleno,7608.69,Humanas,EAD,Iniciativa Privada,7,47,0,0
3054,10,22,Júnior,3527.99,Humanas,Presencial,Autônomo/PJ,10,53,0,0
3055,88,31,Gestão,18603.47,Humanas,Presencial,Iniciativa Privada,9,35,1,1
3056,39,27,Pleno,6764.96,Tecnologia,Híbrido,Autônomo/PJ,10,5,0,0
3057,15,28,Júnior,3182.82,Tecnologia,Presencial,ONG,6,70,1,0
3058,94,30,Sênior,11303.27,Exatas,Presencial,Iniciativa Privada,7,11,1,0
3059,7,22,Pleno,8554.81,Biológicas,EAD,Autônomo/PJ,10,58,1,0
3060,16,25,Júnior,3626.71,Humanas,Presencial,Autônomo/PJ,5,64,1,0
3061,55,29,Pleno,5638.56,Tecnologia,Híbrido,Iniciativa Privada,9,49,0,0
3062,36,30,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,10,42,1,0
3063,61,26,Sênior,11113.31,Humanas,Presencial,Iniciativa Privada,7,42,1,0
3064,84,34,Gestão,18970.41,Exatas,Presencial,Iniciativa Privada,8,48,0,0
3065,78,29,Gestão,15622.03,Biológicas,Presencial,Autônomo/PJ,6,88,1,0
3066,92,27,Sênior,10785.85,Exatas,Híbrido,Iniciativa Privada,9,75,1,0
3067,88,30,Sênior,12819.07,Exatas,EAD,Iniciativa Privada,9,54,1,0
3068,14,22,Júnior,4270.22,Exatas,EAD,Iniciativa Privada,4,90,1,0
3069,104,35,Gestão,16025.24,Humanas,Presencial,Autônomo/PJ,7,86,1,1
3070,26,24,Pleno,6196.87,Exatas,Híbrido,Autônomo/PJ,9,82,0,0
3071,78,26,Gestão,16324.91,Tecnologia,EAD,Setor Público,9,84,0,0
3072,33,22,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,6,49,1,0
3073,67,27,Sênior,13463.33,Humanas,EAD,Iniciativa Privada,4,20,1,0
3074,115,35,Sênior,11895.2,Tecnologia,Híbrido,Iniciativa Privada,9,87,1,0
3075,12,27,Pleno,6221.46,Tecnologia,EAD,Setor Público,9,12,0,0
3076,85,30,Gestão,16787.39,Tecnologia,Presencial,Autônomo/PJ,6,41,1,0
3077,21,25,Júnior,2851.82,Biológicas,Híbrido,Iniciativa Privada,10,99,1,1
3078,102,34,Gestão,18289.53,Tecnologia,Presencial,Iniciativa Privada,6,14,1,0
3079,9,23,Júnior,4238.11,Humanas,EAD,Autônomo/PJ,10,49,0,0
3080,9,26,Sem vínculo,0.0,Humanas,Presencial,Desempregado,8,0,1,0
3081,108,30,Sênior,12768.67,Humanas,Híbrido,Setor Público,7,50,1,1
3082,45,28,Pleno,6292.52,Humanas,Presencial,Iniciativa Privada,10,33,0,0
3083,22,25,Sem vínculo,0.0,Exatas,Presencial,Desempregado,8,41,1,0
3084,106,31,Sênior,10937.26,Exatas,Presencial,ONG,5,61,0,0
3085,108,34,Gestão,17562.07,Tecnologia,Presencial,Iniciativa Privada,9,94,1,0
3086,57,29,Júnior,3683.41,Exatas,Híbrido,Autônomo/PJ,6,31,1,0
3087,98,35,Sênior,13967.02,Biológicas,Híbrido,Autônomo/PJ,10,99,1,1
3088,57,30,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,7,60,0,0
3089,41,30,Pleno,6233.75,Humanas,Presencial,Autônomo/PJ,10,92,0,1
3090,43,25,Sênior,10949.53,Biológicas,Presencial,Setor Público,5,53,1,0
3091,108,30,Sênior,11629.95,Biológicas,Presencial,Setor Público,9,73,0,0
3092,55,25,Pleno,5582.46,Humanas,EAD,Iniciativa Privada,5,57,1,0
3093,68,26,Pleno,7071.41,Exatas,EAD,Setor Público,8,84,0,0
3094,106,32,Sênior,10373.88,Exatas,Presencial,Autônomo/PJ,5,99,1,0
3095,68,25,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,10,23,0,0
3096,67,29,Sênior,11919.13,Humanas,EAD,Iniciativa Privada,4,26,0,0
3097,104,31,Sênior,11662.11,Biológicas,Presencial,Setor Público,4,20,1,0
3098,12,26,Júnior,5585.21,Tecnologia,Presencial,Iniciativa Privada,4,17,0,0
3099,32,27,Pleno,6841.47,Tecnologia,Presencial,Setor Público,9,54,0,0
3100,97,35,Sênior,10640.15,Tecnologia,Presencial,Setor Público,5,67,1,0
3101,91,27,Pleno,7255.41,Tecnologia,Presencial,Iniciativa Privada,9,46,1,0
3102,19,24,Júnior,2692.4,Biológicas,Híbrido,Iniciativa Privada,9,53,0,0
3103,76,26,Sênior,12120.02,Tecnologia,Presencial,Iniciativa Privada,6,17,1,0
3104,106,33,Sênior,11223.47,Exatas,EAD,Iniciativa Privada,7,72,1,0
3105,91,33,Gestão,15959.61,Tecnologia,Presencial,Autônomo/PJ,4,63,0,0
3106,10,24,Júnior,2187.58,Tecnologia,EAD,Iniciativa Privada,4,48,0,0
3107,60,26,Sênior,13288.2,Tecnologia,Presencial,Iniciativa Privada,4,93,0,0
3108,7,25,Júnior,2044.77,Biológicas,Presencial,Iniciativa Privada,8,34,1,0
3109,67,27,Pleno,6743.95,Humanas,Presencial,Iniciativa Privada,8,93,1,0
3110,96,29,Gestão,18352.42,Humanas,EAD,Autônomo/PJ,10,38,0,1
3111,26,27,Pleno,5656.65,Biológicas,EAD,Iniciativa Privada,10,57,1,0
3112,107,32,Gestão,16741.43,Biológicas,Híbrido,ONG,4,56,1,0
3113,84,27,Sênior,13338.29,Exatas,Presencial,Iniciativa Privada,4,5,0,0
3114,26,28,Júnior,3112.48,Tecnologia,Presencial,Iniciativa Privada,9,77,1,1
3115,15,27,Júnior,2924.43,Tecnologia,Presencial,Iniciativa Privada,8,92,1,0
3116,92,28,Gestão,16344.53,Tecnologia,Presencial,Autônomo/PJ,7,95,0,0
3117,63,29,Gestão,18073.3,Tecnologia,Presencial,Setor Público,6,77,1,0
3118,44,29,Sem vínculo,0.0,Exatas,EAD,Desempregado,7,19,1,0
3119,10,26,Júnior,3823.75,Tecnologia,Presencial,Setor Público,9,49,0,0
3120,70,28,Gestão,16835.47,Biológicas,Híbrido,Iniciativa Privada,6,8,0,0
3121,18,23,Júnior,4524.77,Biológicas,Presencial,Autônomo/PJ,5,75,1,0
3122,90,28,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,5,13,1,0
3123,95,27,Gestão,18319.19,Biológicas,EAD,Iniciativa Privada,7,22,1,1
3124,119,35,Sênior,10770.6,Humanas,Presencial,Iniciativa Privada,8,47,0,0
3125,114,32,Sênior,10365.04,Tecnologia,Híbrido,Setor Público,10,97,0,0
3126,90,31,Sênior,11522.93,Humanas,EAD,Iniciativa Privada,10,79,0,1
3127,58,30,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,4,81,0,0
3128,87,34,Pleno,7955.92,Tecnologia,Híbrido,Iniciativa Privada,5,55,0,0
3129,106,30,Sênior,11350.29,Exatas,Presencial,Iniciativa Privada,9,39,1,0
3130,50,24,Sem vínculo,0.0,Exatas,Presencial,Desempregado,10,96,1,0
3131,37,27,Pleno,7158.69,Tecnologia,Híbrido,Autônomo/PJ,8,68,0,0
3132,41,27,Sênior,10299.77,Exatas,Presencial,Iniciativa Privada,8,38,1,0
3133,86,28,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,6,73,0,0
3134,104,34,Sênior,11515.31,Humanas,Presencial,Iniciativa Privada,5,85,1,0
3135,118,30,Sênior,12630.76,Humanas,Presencial,Iniciativa Privada,7,42,1,0
3136,65,25,Sem vínculo,0.0,Humanas,EAD,Desempregado,9,96,0,0
3137,16,28,Pleno,8056.34,Humanas,Presencial,Iniciativa Privada,8,30,1,0
3138,68,31,Gestão,17523.57,Tecnologia,Presencial,Iniciativa Privada,7,69,1,0
3139,26,27,Júnior,3609.1,Biológicas,Presencial,Iniciativa Privada,7,99,1,0
3140,57,30,Sênior,11741.91,Biológicas,Presencial,Autônomo/PJ,9,2,1,1
3141,60,32,Sênior,12447.78,Tecnologia,Híbrido,Iniciativa Privada,5,3,0,0
3142,31,27,Pleno,7010.68,Exatas,EAD,Setor Público,9,26,0,0
3143,73,30,Gestão,15936.7,Humanas,Presencial,Setor Público,7,88,0,1
3144,39,24,Sênior,10144.79,Tecnologia,Presencial,Iniciativa Privada,10,100,1,0
3145,57,26,Sênior,10650.91,Tecnologia,Presencial,Setor Público,7,26,1,0
3146,117,35,Gestão,16498.4,Tecnologia,Presencial,ONG,4,99,0,0
3147,87,29,Gestão,19006.15,Biológicas,EAD,Iniciativa Privada,10,46,1,1
3148,109,35,Gestão,18501.99,Tecnologia,Presencial,Iniciativa Privada,10,59,0,0
3149,104,32,Sênior,11418.85,Tecnologia,Presencial,Iniciativa Privada,9,35,1,0
3150,110,30,Gestão,17283.19,Tecnologia,EAD,Setor Público,7,45,0,0
3151,98,28,Sênior,13737.4,Humanas,EAD,ONG,4,60,1,0
3152,57,24,Sênior,11148.86,Biológicas,EAD,Iniciativa Privada,5,41,1,0
3153,34,22,Pleno,5784.41,Exatas,EAD,Iniciativa Privada,7,6,0,0
3154,43,29,Júnior,4610.57,Tecnologia,Presencial,Iniciativa Privada,8,29,1,0
3155,47,29,Júnior,2048.4,Exatas,Presencial,Setor Público,9,49,0,0
3156,26,24,Pleno,7515.14,Humanas,Presencial,Iniciativa Privada,7,46,0,0
3157,47,24,Pleno,6317.88,Humanas,Presencial,Autônomo/PJ,4,92,1,0
3158,18,28,Júnior,2713.1,Humanas,Presencial,Iniciativa Privada,8,39,1,0
3159,118,35,Gestão,15383.22,Tecnologia,EAD,Autônomo/PJ,5,4,0,0
3160,110,30,Gestão,16599.03,Tecnologia,EAD,Iniciativa Privada,9,69,1,0
3161,69,27,Gestão,16564.33,Tecnologia,Presencial,Setor Público,6,57,1,0
3162,22,27,Júnior,4049.32,Biológicas,Presencial,Iniciativa Privada,6,43,1,0
3163,14,21,Pleno,7056.66,Humanas,EAD,Autônomo/PJ,4,70,1,0
3164,46,23,Pleno,5389.75,Humanas,Presencial,Iniciativa Privada,5,31,1,0
3165,6,24,Júnior,3435.05,Biológicas,Presencial,Iniciativa Privada,5,78,1,0
3166,7,25,Júnior,5210.03,Biológicas,EAD,Iniciativa Privada,7,76,1,0
3167,65,28,Sênior,11135.69,Tecnologia,Presencial,Autônomo/PJ,6,81,1,0
3168,53,31,Pleno,5198.33,Tecnologia,Presencial,Iniciativa Privada,7,73,0,0
3169,34,27,Sênior,14282.81,Biológicas,Presencial,Iniciativa Privada,5,39,1,0
3170,102,34,Gestão,15824.85,Biológicas,EAD,Autônomo/PJ,4,56,1,0
3171,15,22,Júnior,4769.82,Exatas,EAD,Autônomo/PJ,4,10,1,0
3172,119,35,Sênior,12135.76,Biológicas,EAD,Iniciativa Privada,8,39,0,0
3173,63,26,Pleno,6154.31,Tecnologia,Presencial,Setor Público,10,46,1,0
3174,65,26,Gestão,15714.71,Tecnologia,EAD,Iniciativa Privada,4,1,0,0
3175,109,34,Sênior,11915.95,Exatas,Híbrido,Setor Público,10,90,1,0
3176,26,25,Sênior,11949.3,Biológicas,Presencial,ONG,6,51,0,0
3177,33,26,Pleno,7257.7,Humanas,Presencial,Iniciativa Privada,8,71,1,0
3178,80,31,Sênior,11152.68,Humanas,EAD,Autônomo/PJ,6,48,0,0
3179,39,26,Pleno,5264.9,Tecnologia,Híbrido,Iniciativa Privada,7,58,1,0
3180,13,21,Pleno,7622.64,Tecnologia,Híbrido,Setor Público,10,37,1,0
3181,64,25,Gestão,16281.98,Biológicas,Presencial,Setor Público,7,15,1,0
3182,91,28,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,4,87,0,0
3183,77,28,Gestão,16129.46,Humanas,Presencial,Iniciativa Privada,8,86,1,1
3184,54,30,Júnior,4323.1,Humanas,Presencial,Iniciativa Privada,6,77,0,0
3185,84,33,Sênior,11201.07,Humanas,Híbrido,Iniciativa Privada,6,26,1,0
3186,22,22,Sem vínculo,0.0,Biológicas,Híbrido,Desempregado,5,73,1,0
3187,65,27,Sênior,11820.46,Exatas,EAD,Autônomo/PJ,4,27,0,0
3188,92,34,Gestão,17575.01,Humanas,Híbrido,Setor Público,9,88,1,1
3189,93,30,Gestão,18632.98,Tecnologia,EAD,Iniciativa Privada,7,65,1,0
3190,50,31,Sênior,11534.1,Exatas,Presencial,ONG,10,44,1,0
3191,88,34,Sênior,12590.03,Exatas,Híbrido,Autônomo/PJ,9,32,0,0
3192,74,26,Sênior,11220.58,Tecnologia,Híbrido,Setor Público,10,59,1,0
3193,37,30,Sênior,13031.59,Biológicas,Presencial,Iniciativa Privada,5,49,1,0
3194,49,30,Júnior,5575.06,Humanas,Presencial,Iniciativa Privada,7,45,0,0
3195,70,30,Sênior,14669.29,Tecnologia,Presencial,Setor Público,10,34,1,0
3196,92,29,Gestão,17074.68,Tecnologia,EAD,Autônomo/PJ,7,40,0,0
3197,106,31,Gestão,18136.35,Tecnologia,EAD,Iniciativa Privada,10,57,0,0
3198,13,21,Júnior,4009.32,Humanas,Híbrido,Setor Público,6,76,0,0
3199,82,33,Gestão,16965.39,Biológicas,Presencial,Iniciativa Privada,7,54,1,0
3200,77,31,Sênior,10715.82,Exatas,EAD,Autônomo/PJ,8,4,0,0
3201,92,29,Sênior,10867.94,Tecnologia,Híbrido,Iniciativa Privada,7,4,1,0
3202,48,25,Pleno,6291.02,Tecnologia,Presencial,Iniciativa Privada,10,21,0,0
3203,6,21,Pleno,7762.81,Tecnologia,EAD,Iniciativa Privada,8,33,0,0
3204,114,30,Sênior,10424.8,Humanas,Presencial,Iniciativa Privada,10,64,0,0
3205,56,30,Pleno,6443.93,Tecnologia,EAD,Iniciativa Privada,7,58,1,0
3206,29,25,Pleno,6419.01,Tecnologia,EAD,Autônomo/PJ,5,16,0,0
3207,104,29,Sênior,10997.12,Tecnologia,EAD,Iniciativa Privada,10,50,0,0
3208,29,28,Pleno,5439.71,Exatas,Presencial,Iniciativa Privada,6,48,0,0
3209,22,25,Júnior,3451.81,Exatas,Presencial,Iniciativa Privada,5,8,0,0
3210,10,26,Júnior,1500.0,Biológicas,EAD,Iniciativa Privada,6,73,1,0
3211,25,22,Júnior,5256.42,Humanas,Presencial,Iniciativa Privada,10,14,1,0
3212,26,28,Pleno,4400.03,Humanas,Presencial,Iniciativa Privada,10,28,0,0
3213,109,32,Gestão,15550.9,Tecnologia,Presencial,Setor Público,5,52,0,0
3214,63,30,Sênior,12606.18,Tecnologia,Presencial,Iniciativa Privada,10,24,1,0
3215,36,30,Pleno,5966.7,Exatas,EAD,Autônomo/PJ,4,84,0,0
3216,115,35,Gestão,17305.89,Tecnologia,EAD,Iniciativa Privada,7,80,1,0
3217,105,29,Sênior,12816.92,Exatas,EAD,Iniciativa Privada,7,90,0,0
3218,16,21,Júnior,2181.72,Tecnologia,EAD,Iniciativa Privada,4,27,1,0
3219,57,26,Pleno,5001.28,Tecnologia,Presencial,ONG,4,22,0,0
3220,20,22,Júnior,3437.79,Tecnologia,Presencial,Setor Público,8,99,1,0
3221,88,27,Gestão,16525.75,Biológicas,Híbrido,Autônomo/PJ,5,2,0,0
3222,12,25,Júnior,2290.56,Tecnologia,Presencial,Iniciativa Privada,10,32,0,0
3223,33,29,Sênior,10726.44,Tecnologia,Presencial,Autônomo/PJ,7,70,0,0
3224,56,26,Pleno,4247.8,Tecnologia,EAD,Iniciativa Privada,8,68,0,0
3225,112,33,Sênior,12514.37,Humanas,Presencial,Iniciativa Privada,10,89,0,1
3226,63,30,Sênior,12513.28,Humanas,Presencial,Setor Público,10,16,0,1
3227,10,20,Júnior,2919.34,Tecnologia,Presencial,Iniciativa Privada,9,80,1,0
3228,10,24,Sem vínculo,0.0,Humanas,Híbrido,Desempregado,7,66,0,0
3229,99,35,Pleno,6514.37,Exatas,Presencial,Iniciativa Privada,10,66,0,0
3230,101,35,Sem vínculo,0.0,Humanas,Presencial,Desempregado,4,33,1,0
3231,13,26,Júnior,3883.91,Humanas,EAD,Setor Público,8,7,1,0
3232,69,32,Pleno,6732.03,Humanas,Híbrido,Setor Público,9,44,1,0
3233,15,21,Júnior,4258.28,Humanas,Presencial,Iniciativa Privada,8,59,1,0
3234,43,23,Sênior,10835.51,Tecnologia,Presencial,Iniciativa Privada,8,55,1,0
3235,116,36,Sem vínculo,0.0,Exatas,Presencial,Desempregado,5,69,0,0
3236,101,32,Sênior,12713.78,Tecnologia,Presencial,Iniciativa Privada,9,100,1,0
3237,117,29,Sênior,12604.17,Biológicas,EAD,Setor Público,8,21,0,0
3238,97,29,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,7,32,0,0
3239,86,34,Sênior,11152.61,Exatas,Presencial,Iniciativa Privada,5,49,0,0
3240,100,28,Sênior,11588.21,Tecnologia,EAD,Setor Público,7,70,1,0
3241,13,24,Júnior,4948.52,Tecnologia,EAD,Setor Público,9,82,1,0
3242,109,34,Sênior,11676.98,Humanas,Híbrido,Iniciativa Privada,8,45,1,0
3243,30,29,Júnior,3600.5,Exatas,EAD,Iniciativa Privada,8,51,0,0
3244,78,26,Sênior,11051.98,Exatas,Presencial,Iniciativa Privada,9,73,1,0
3245,71,28,Sênior,12066.11,Tecnologia,EAD,Iniciativa Privada,7,86,1,0
3246,84,27,Gestão,16312.22,Humanas,Presencial,Autônomo/PJ,10,65,1,1
3247,55,24,Sênior,12754.85,Tecnologia,Presencial,Iniciativa Privada,6,20,1,0
3248,72,30,Sem vínculo,0.0,Exatas,EAD,Desempregado,8,23,0,0
3249,54,25,Pleno,4970.43,Humanas,Presencial,Iniciativa Privada,8,47,1,0
3250,41,30,Pleno,6886.38,Exatas,Presencial,Setor Público,10,12,0,0
3251,73,31,Sênior,10942.0,Tecnologia,Híbrido,Setor Público,5,63,1,0
3252,83,33,Gestão,16132.33,Humanas,EAD,Iniciativa Privada,7,4,1,0
3253,110,30,Gestão,18678.92,Tecnologia,EAD,Iniciativa Privada,10,17,0,0
3254,46,25,Pleno,7626.85,Tecnologia,EAD,Autônomo/PJ,10,74,0,1
3255,94,31,Gestão,15944.61,Exatas,Presencial,ONG,8,36,1,0
3256,67,29,Pleno,7006.34,Tecnologia,EAD,Iniciativa Privada,7,53,1,0
3257,119,30,Sênior,12168.62,Tecnologia,Híbrido,Iniciativa Privada,5,31,0,0
3258,15,27,Júnior,1643.03,Humanas,Presencial,Iniciativa Privada,7,27,0,0
3259,26,26,Pleno,6887.67,Biológicas,EAD,Iniciativa Privada,7,85,0,0
3260,41,30,Pleno,7539.34,Exatas,EAD,Setor Público,10,44,0,0
3261,17,22,Júnior,4026.89,Tecnologia,Presencial,Autônomo/PJ,5,27,1,0
3262,96,32,Sênior,10586.83,Tecnologia,Presencial,Iniciativa Privada,8,64,0,0
3263,109,29,Sem vínculo,0.0,Humanas,Presencial,Desempregado,7,69,1,0
3264,7,21,Pleno,7548.23,Exatas,Presencial,Iniciativa Privada,6,74,1,0
3265,18,22,Júnior,3308.1,Tecnologia,Presencial,Setor Público,8,41,0,0
3266,58,31,Sênior,10877.1,Humanas,Híbrido,Iniciativa Privada,10,32,0,1
3267,37,26,Sênior,10976.06,Tecnologia,Presencial,Iniciativa Privada,5,15,1,0
3268,100,32,Sênior,11055.74,Tecnologia,Presencial,Iniciativa Privada,4,12,1,0
